@relation pac-man

@attribute width NUMERIC
@attribute height NUMERIC
@attribute pacmanPosition NUMERIC
@attribute legalPacmanActions NUMERIC
@attribute direction NUMERIC
@attribute numAgents NUMERIC
@attribute livingGhosts NUMERIC
@attribute ghostPositions NUMERIC
@attribute ghostDirections NUMERIC
@attribute ghostDistances NUMERIC
@attribute numFood NUMERIC
@attribute nearestFood NUMERIC
@attribute action NUMERIC
@attribute score NUMERIC

@data
28,27,812,012,2,4,10111,11111111271,3324,40170,180,2,2,5418
28,27,811,0312,2,4,10111,12111211261,3324,40160,180,2,2,5417
28,27,911,403,3,4,10111,13111111371,3413,40160,180,2,3,5416
28,27,1011,403,3,4,10111,14111111361,3414,40170,180,2,3,5415
28,27,1111,403,3,4,10111,15111211261,3324,40190,180,2,3,5414
28,27,1211,403,3,4,10111,15111221251,3124,39200,180,2,3,5413
28,27,1311,403,3,4,10111,14111231241,4124,19210,180,3,3,5412
28,27,1411,403,3,4,10111,15111221331,3214,111210,180,3,3,5611
0,0,0,0,0,0,0,0,0,0,0,0,0,-1
22,18,125,401,0,4,10000,247151415194,0000,1115128,12,3,0,-2
22,18,125,401,0,4,10000,247151415194,0000,1115128,12,3,0,-3
22,18,125,401,0,4,10000,247151415194,0000,1115128,12,3,0,-4
22,18,125,401,0,4,10000,247151415194,0000,1115128,12,3,0,-5
22,18,126,4012,1,4,10000,247151415194,0000,1214119,12,2,1,-6
22,18,116,40312,4,4,10000,247151415194,0000,11131210,12,1,4,-7
22,18,106,40312,4,4,10000,247151415194,0000,10121311,12,1,4,92
22,18,107,40312,1,4,10000,247151415194,0000,11111212,11,1,1,191
22,18,108,40312,1,4,10000,247151415194,0000,12101113,10,1,1,290
22,18,109,40312,1,4,10000,247151415194,0000,1391014,9,1,1,389
22,18,1010,40312,1,4,10000,247151415194,0000,148915,8,1,1,488
22,18,1011,40312,1,4,10000,247151415194,0000,157816,7,1,1,587
22,18,1012,4032,1,4,10000,247151415194,0000,166717,6,1,0,686
22,18,1112,4032,3,4,10000,247151415194,0000,177616,5,1,3,785
22,18,1111,40312,2,4,10000,247151415194,0000,168715,4,1,2,884
22,18,1110,40312,2,4,10000,247151415194,0000,159814,3,1,2,983
22,18,119,40312,2,4,10000,247151415194,0000,1410913,2,1,2,1082
22,18,118,40312,2,4,10000,247151415194,0000,13111012,1,1,2,1181
22,18,117,40312,2,4,10000,247151415194,0000,12121111,0,0,2,1180
22,18,116,40312,2,4,10000,247151415194,0000,11131210,0,0,2,1179
22,18,115,40312,2,4,10000,247151415194,0000,1014139,0,0,2,1178
22,18,114,4012,2,4,10000,247151415194,0000,915148,0,0,2,1177
22,18,113,4031,2,4,10000,247151415194,0000,1016159,0,0,3,1176
22,18,123,403,3,4,10000,247151415194,0000,1117148,0,0,3,1175
22,18,133,403,3,4,10000,247151415194,0000,1218137,0,0,3,1174
22,18,143,4031,3,4,10000,247151415194,0000,1319126,0,0,3,1173
22,18,153,403,3,4,10000,247151415194,0000,1420135,0,0,3,1172
22,18,163,403,3,4,10000,247151415194,0000,1521144,0,0,3,1171
22,18,173,403,3,4,10000,247151415194,0000,1622153,0,0,3,1170
22,18,183,4031,3,4,10000,247151415194,0000,1723162,0,0,3,1169
22,18,193,4031,3,4,10000,247151415194,0000,1824171,0,0,3,1368
22,18,194,40312,1,4,10001,247151415194,0000,1723160,0,0,1,1367
22,18,195,40312,1,4,10001,24715141571,0000,1822150,0,0,1,1366
22,18,196,0312,1,4,10001,24715141571,0000,1921140,0,0,1,1365
22,18,197,0312,1,4,10001,24715141571,0000,2020130,0,0,1,1364
22,18,198,0312,1,4,10001,24715141571,0000,2119120,0,0,1,1363
22,18,199,4032,1,4,10001,24715141571,0000,2218110,0,0,0,1362
22,18,209,4012,3,4,10001,24715141571,0000,2319120,0,0,0,1361
22,18,209,4012,3,4,10001,24715141571,0000,2319120,0,0,0,1360
22,18,2010,012,1,4,10001,24715141571,0000,2418110,0,0,1,1359
22,18,2011,012,1,4,10001,24715141571,0000,2517100,0,0,1,1358
22,18,2012,012,1,4,10001,24715141571,0000,261690,0,0,1,1357
22,18,2013,4012,1,4,10001,24715141571,0000,271580,0,0,1,1356
22,18,1913,403,4,4,10001,24715141571,0000,261470,0,0,4,1355
22,18,1813,0312,4,4,10001,24715141571,0000,251360,0,0,0,1354
22,18,1814,402,1,4,10001,24715141571,0000,261250,0,0,0,1353
22,18,1814,402,1,4,10001,24715141571,0000,261250,0,0,0,1352
22,18,1714,403,4,4,10001,24715141571,0000,251140,0,0,4,1351
22,18,1614,403,4,4,10001,24715141571,0000,241030,0,0,4,1350
22,18,1514,40312,4,4,10001,24715141571,0000,23920,0,0,4,1349
22,18,1414,031,4,4,10001,24715141571,0000,22810,0,0,0,1548
22,18,1415,40312,1,4,10011,24715141571,0000,23700,0,0,1,1547
22,18,1416,4032,1,4,10011,247155171,0000,24800,0,0,0,1546
22,18,1316,4032,4,4,10011,247155171,0000,23700,0,0,4,1545
22,18,1216,403,4,4,10011,247155171,0000,22600,0,0,4,1544
22,18,1116,403,4,4,10011,247155171,0000,21500,0,0,4,1543
22,18,1016,403,4,4,10011,247155171,0000,20400,0,0,4,1542
22,18,916,403,4,4,10011,247155171,0000,19300,0,0,4,1541
22,18,816,4032,4,4,10011,247155171,0000,18200,0,0,4,1540
22,18,716,4032,4,4,10011,247155171,0000,17100,0,0,4,1739
22,18,715,40312,2,4,10111,247155171,0000,16000,0,0,2,1738
22,18,714,401,2,4,10111,24315171,0000,15000,0,0,0,1737
22,18,614,40312,4,4,10111,24315171,0000,14000,0,0,4,1736
22,18,514,403,4,4,10111,24315171,0000,13000,0,0,4,1735
22,18,414,403,4,4,10111,24315171,0000,12000,0,0,4,1734
22,18,314,032,4,4,10111,24315171,0000,11000,0,0,0,1733
22,18,313,4012,2,4,10111,24315171,0000,10000,0,0,2,1732
22,18,312,012,2,4,10111,24315171,0000,9000,0,0,2,1731
22,18,311,012,2,4,10111,24315171,0000,8000,0,0,2,1730
22,18,310,0312,2,4,10111,24315171,0000,7000,0,0,2,1729
22,18,39,4031,2,4,10111,24315171,0000,6000,0,0,0,1728
22,18,29,4032,4,4,10111,24315171,0000,5000,0,0,4,1727
22,18,19,0312,4,4,10111,24315171,0000,6000,0,0,0,1726
22,18,18,0312,2,4,10111,24315171,0000,5000,0,0,2,1725
22,18,17,0312,2,4,10111,24315171,0000,4000,0,0,2,1724
22,18,16,0312,2,4,10111,24315171,0000,3000,0,0,2,1723
22,18,15,0312,2,4,10111,24315171,0000,2000,0,0,2,1722
22,18,14,0312,2,4,10111,24315171,0000,1000,0,0,2,1921
0,0,0,0,0,0,0,0,0,0,0,0,0,-1
27,20,118,032,0,4,10000,591131762513,0000,13252829,0,0,0,-2
27,20,118,032,0,4,10000,491141662514,4141,12242728,0,0,0,-3
27,20,218,403,3,4,10000,591141662414,3144,12232626,0,0,3,-4
27,20,118,032,4,4,10000,5101131662414,1244,12252727,0,0,0,-5
27,20,118,032,4,4,10000,4101031662314,4444,11242726,0,0,0,-6
27,20,117,012,2,4,10000,5101131662414,3343,11242626,0,0,2,-7
27,20,116,0312,2,4,10000,5101131762415,3331,10232624,0,0,2,-8
27,20,115,0312,2,4,10000,6101131662315,3344,10222422,0,0,2,-9
27,20,114,0312,2,4,10000,6101141662315,3144,9202323,0,0,2,-10
27,20,113,012,2,4,10000,691131562316,2241,9202125,0,0,2,-11
27,20,112,0312,2,4,10000,591031662416,4433,7182127,0,0,2,-12
27,20,111,012,2,4,10000,581131562516,2343,7181929,0,0,2,-13
27,20,110,012,2,4,10000,681141462517,3141,7161731,0,0,2,-14
27,20,19,012,2,4,10000,671151362516,2142,7141531,0,0,2,-15
27,20,18,012,2,4,10000,571051352515,4422,5121531,0,0,2,-16
27,20,17,012,2,4,10000,571051362515,4412,4111332,0,0,2,-17
27,20,16,0312,2,4,10000,671151352415,3324,6111332,0,0,3,-18
27,20,26,4032,3,4,10000,681161342416,1121,691332,0,0,3,-19
27,20,36,40312,3,4,10000,671151442516,2233,491332,0,0,3,-20
27,20,46,40312,3,4,10000,681141342416,1244,491130,0,0,3,-21
27,20,56,40312,3,4,10000,691131442415,1232,491128,0,0,3,-22
27,20,57,40312,1,4,10000,681031542515,2433,291328,0,0,1,-23
27,20,58,40312,1,4,10000,681041442516,2141,191328,0,0,1,-24
27,20,68,4012,3,4,10000,671141432517,2321,191328,0,0,0,175
27,20,68,4012,3,4,11000,111141442516,0312,091227,0,0,0,174
27,20,67,4012,2,4,11000,111151342516,0142,071028,0,0,2,173
27,20,66,4031,2,4,11000,111151342416,0144,06928,0,0,0,172
27,20,66,4031,2,4,11000,111161342516,0143,05929,0,0,0,171
27,20,76,403,3,4,11000,111151332416,0224,05927,0,0,3,170
27,20,86,40312,3,4,11000,111051332316,0424,03825,0,0,3,169
27,20,96,40312,3,4,11000,111041332316,0224,03724,0,0,3,168
27,20,106,40312,3,4,11000,111051342315,0112,01522,0,0,3,167
27,20,105,40312,2,4,11000,111041442316,0231,01524,0,0,2,166
27,20,104,40312,2,4,11000,111031442216,0234,01424,0,0,2,365
27,20,103,4031,2,4,11100,111031542116,0034,00624,0,0,0,364
27,20,103,4031,2,4,11100,11311532116,0024,00524,0,0,0,363
27,20,104,40312,1,4,11100,11311542016,0014,00522,0,0,1,362
27,20,105,40312,1,4,11100,11311542017,0011,00622,0,0,1,361
27,20,115,4012,3,4,11100,11311442016,0042,00420,0,0,0,360
27,20,116,4012,1,4,11100,11311432017,0021,00620,0,0,1,359
27,20,117,4012,1,4,11100,11311531917,0034,00818,0,0,1,358
27,20,118,4012,1,4,11100,11311542017,0013,00818,0,0,1,357
27,20,119,4012,1,4,11100,11311542016,0012,00916,0,0,1,356
27,20,1110,4012,1,4,11100,11311442116,0043,00916,0,0,1,355
27,20,1111,4012,1,4,11100,11311442116,0043,001015,0,0,1,354
27,20,1112,4032,1,4,11100,11311542116,0033,001214,0,0,0,353
27,20,1212,403,3,4,11100,11311642117,0031,001214,0,0,3,352
27,20,1312,4032,3,4,11100,11311542017,0044,001012,0,0,3,351
27,20,1412,40312,3,4,11100,11311642018,0031,001012,0,0,3,350
27,20,1512,4032,3,4,11100,11311632018,0021,001011,0,0,3,349
27,20,1612,4032,3,4,11100,11311532018,0041,001010,0,0,3,348
27,20,1712,40312,3,4,11100,11311432018,0041,00129,0,0,3,347
27,20,1812,40312,3,4,11100,11311432018,0041,00138,0,0,3,346
27,20,1912,40312,3,4,11100,11311441918,0014,00136,0,0,3,345
27,20,1913,40312,1,4,11100,11311452018,0013,00136,0,0,1,344
27,20,1914,4032,1,4,11100,11311442118,0023,00156,0,0,0,343
27,20,2014,4012,3,4,11100,11311432218,0023,00176,0,0,0,342
27,20,2015,0312,1,4,11100,11311432318,0023,00186,0,0,1,341
27,20,2016,0312,1,4,11100,11311532318,0033,00185,0,0,1,340
27,20,2017,40312,1,4,11100,11311632418,0033,00185,0,0,1,339
27,20,2117,4012,3,4,11100,11311642518,0013,00185,0,0,0,338
27,20,2117,4012,3,4,11100,11311742518,0033,00175,0,0,0,337
27,20,2117,4012,3,4,11100,11311732418,0024,00184,0,0,0,336
27,20,2118,4032,1,4,11100,11311832318,0034,00182,0,0,3,535
27,20,2218,403,3,4,11101,11311732218,0040,00200,0,0,3,534
27,20,2318,403,3,4,11101,113118371,0030,00200,0,0,3,533
27,20,2218,403,4,4,11101,113117371,0040,00200,0,0,4,532
27,20,2118,4032,4,4,11101,113117371,0040,00190,0,0,4,531
27,20,2018,4032,4,4,11101,113118371,0030,00170,0,0,4,530
27,20,1918,4032,4,4,11101,113118471,0010,00150,0,0,4,529
27,20,1818,4032,4,4,11101,113118571,0010,00130,0,0,4,528
27,20,1718,4032,4,4,11101,113117571,0040,00130,0,0,4,527
27,20,1717,40312,2,4,11101,113118571,0030,00130,0,0,2,526
27,20,1716,4012,2,4,11101,113118471,0020,00130,0,0,2,525
27,20,1715,4012,2,4,11101,113117471,0040,00110,0,0,2,524
27,20,1714,40312,2,4,11101,113117571,0010,0090,0,0,2,523
27,20,1713,0312,2,4,11101,113118571,0030,0090,0,0,2,522
27,20,1712,40312,2,4,11101,113118671,0010,0070,0,0,2,521
27,20,1612,4032,4,4,11101,113118671,0010,0080,0,0,4,520
27,20,1512,4032,4,4,11101,113117671,0040,0080,0,0,4,519
27,20,1412,40312,4,4,11101,113116671,0040,0080,0,0,4,518
27,20,1411,40312,2,4,11101,113117671,0030,0080,0,0,2,517
27,20,1410,40312,2,4,11101,113117671,0030,0070,0,0,2,516
27,20,149,4012,2,4,11101,113116671,0040,0050,0,0,2,515
27,20,148,40312,2,4,11101,113117671,0030,0050,0,0,2,514
27,20,147,4012,2,4,11101,113118671,0030,0050,0,0,2,513
27,20,146,40312,2,4,11101,113118671,0030,0040,0,0,2,512
27,20,156,403,3,4,11101,113117671,0040,0020,0,0,3,511
27,20,166,403,3,4,11101,113117571,0020,0020,0,0,3,510
27,20,176,4032,3,4,11101,113117471,0020,0020,0,0,3,509
27,20,186,4032,3,4,11101,113118471,0030,0020,0,0,3,508
27,20,185,40312,2,4,11101,113118471,0030,0010,0,0,2,507
